key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
3862	A	bIII	10	5	3	60.0	1	2	4 3 4 5 1	['4 4 4 4 3 4 5']	['IVM7 IVM7(+#2) vii%43 V2 I6 IV V(64)']	['4 4 4 4']	['IVM7 IVM7(+#2) vii%43 V2']	['4 3 4 5']	['V2 I6 IV V(64)']	('25op26no1b', 128)	('25op26no1b', 137)
3863	A	i	14	13	2	15.4	1	1	5 1 5 3 5 1 5 1 5 1 5 6 5	['1 5 6 5']	['i V It6 V(#74)']	['5 6 5']	['V It6 V(#74)']	['1 5']	['i V']	('25op26no1b', 138)	('25op26no1b', 151)
3864	A	I	43	35	13	37.1	4	9	5 4 1 2 7 1 6 4 #4 5 4 1 2 7 1 6 4 5 1 5 1 5 1 5 1 5 1 7 1 5 1 7 1 5 1	['5', '4 1', '2 7', '6 4 #4 5 5', '4 1', '2 7', '6 4 5', '5 1 7', '5 1 7']	['V7', 'V2 I', 'V43 V6', 'IV6 IV V65/V V(64) V', 'V2 I', 'V43 V6', 'IV6 IV V(64)', 'V7 I V65', 'V I V65']	['5', '#4 5 5', '5 1', '5 1']	['V7', 'V65/V V(64) V', 'V7 I', 'V I']	['4 1', '2 7', '6 4 #4 5', '4 1', '2 7', '6 4 5', '1 7', '1 7']	['V2 I', 'V43 V6', 'IV6 IV V65/V V(64)', 'V2 I', 'V43 V6', 'IV6 IV V(64)', 'I V65', 'I V65']	('25op26no1b', 152)	('25op26no1c', 41)
3865	D	V	36	36	17	47.2	8	9	2 5 3 7 1 6 7 1 2 3 6 5 4 3 2 5 4 #4 5 4 3 7 1 4 3 7 1 4 1 4 1 4 1 4 1 b3	['3 7', '1 6 7 1 2', '3 6 5 4 3', '2 5 4 #4 5 4', '3 7', '1 4', '3 7']	['I6 viio', 'I ii64 viio I viio6', 'I6 vi V(+4) IV I6', 'viio6(2) V IV V65/V V V2', 'I6 V65', 'I V2', 'I6 V65']	['3 6 5 4 3', '2 5', '#4 5 4', '1 4']	['I6 vi V(+4) IV I6', 'viio6(2) V', 'V65/V V V2', 'I V2']	['3 7', '1 6 7 1 2', '5 4 #4', '3 7', '3 7']	['I6 viio', 'I ii64 viio I viio6', 'V IV V65/V', 'I6 V65', 'I6 V65']	('25op26no1c', 42)	('25op26no1c', 77)
3866	D	bIII	5	5	0	0.0	0	0	1 4 1 4 1	[]	[]	[]	[]	[]	[]	('25op26no1c', 78)	('25op26no1c', 82)
3867	D	V	30	19	1	5.3	1	0	b6 5 1 5 1 5 1 5 1 5 1 5 1 5 1 5 1 5 1	['b6 5 5']	['It6 V(64) V(4)']	['b6 5 5']	['It6 V(64) V(4)']	[]	[]	('25op26no1c', 83)	('25op26no1c', 112)
3868	D	I	22	19	9	47.4	2	7	5 4 1 2 7 1 6 4 #4 5 4 1 2 7 1 6 4 5 1	['5', '4 1', '2 7', '6 4 #4 5 5', '4 1', '2 7', '6 4 5']	['V7', 'V2 I', 'V43 V6', 'IV6 IV V65/V V(64) V', 'V2 I', 'V43 V6', 'IV6 IV V(64)']	['5', '#4 5 5']	['V7', 'V65/V V(64) V']	['4 1', '2 7', '6 4 #4 5', '4 1', '2 7', '6 4 5']	['V2 I', 'V43 V6', 'IV6 IV V65/V V(64)', 'V2 I', 'V43 V6', 'IV6 IV V(64)']	('25op26no1c', 113)	('25op26no1c', 134)
3869	D	i	18	17	11	64.7	5	6	3 2 4 1 2 1 #7 1 3 4 3 4 3 1 4 #4 5	['3', '4 1 2 1 #7', '1 3 4 3 4', '1 4 #4 5']	['VI64', 'V2 i #viio6 i #viio7', 'i i6 #viio43 i6 #viio43', 'i iio6 viio7/V V(64)']	['3', '1 2 1', '3 4', '3 4']	['VI64', 'i #viio6 i', 'i6 #viio43', 'i6 #viio43']	['4 1', '1 #7', '1 3', '4 3', '1 4 #4 5']	['V2 i', 'i #viio7', 'i i6', '#viio43 i6', 'i iio6 viio7/V V(64)']	('25op26no1c', 135)	('25op26no1c', 152)
3870	D	bIII	49	47	19	40.4	13	6	1 3 2 4 3 2 1 7 1 3 4 3 4 3 4 2 7 3 1 6 2 7 5 1 4 1 4 1 4 1 4 1 b3 b6 5 1 3 2 4 3 2 1 7 1 3 7 1	['1 3', '2 4 3 2 1 7', '1 3 4 3 4 3', 'b3 b6 5 5', '1 3', '2 4 3 2 1 7', '3 7']	['I vi64', 'ii7 V2 I6 viio6 I vii%7', 'I I6 V2 I6 V2 I6', 'i6 Ger6 V(64) V(4)', 'I vi64', 'ii7 V2 I6 viio6 I vii%7', 'I6 vii%7']	['1 3', '2 4 3 2 1', '3 4', '3 4', 'b3 b6 5 5', '1 3', '2 4 3 2 1']	['I vi64', 'ii7 V2 I6 viio6 I', 'I6 V2', 'I6 V2', 'i6 Ger6 V(64) V(4)', 'I vi64', 'ii7 V2 I6 viio6 I']	['1 7', '1 3', '4 3', '4 3', '1 7', '3 7']	['I vii%7', 'I I6', 'V2 I6', 'V2 I6', 'I vii%7', 'I6 vii%7']	('25op26no1c', 153)	('25op26no1c', 201)
3871	D	i	15	14	6	42.9	3	3	2 3 5 #7 1 6 5 1 3 2 4 1 2 1	['2', '5 #7', '1 6 5', '1 3', '4 1 2']	['#viio65', 'V V6', 'i VI V', 'i VI64', 'V2 i #viio6']	['1 6 5', '1 3', '1 2']	['i VI V', 'i VI64', 'i #viio6']	['2', '5 #7', '4 1']	['#viio65', 'V V6', 'V2 i']	('25op26no1c', 202)	('25op26no1c', 216)
3872	D	bIII	5	5	3	60.0	3	0	2 4 3 2 1	['2 4 3 2']	['ii7 V2 I6 viio6']	['2 4 3 2']	['ii7 V2 I6 viio6']	[]	[]	('25op26no1c', 217)	('25op26no1c', 221)
3873	D	V	5	5	3	60.0	3	0	2 4 3 2 1	['2 4 3 2']	['ii%7 V2 I6 viio6']	['2 4 3 2']	['ii%7 V2 I6 viio6']	[]	[]	('25op26no1c', 222)	('25op26no1c', 226)
3874	D	i	65	52	29	55.8	9	20	5 1 #4 5 1 #4 5 #4 5 #4 5 3 #7 1 6 3 #3 4 #4 5 6 #6 7 #7 1 3 4 1 3 4 1 #3 4 6 4 #4 5 3 #7 1 #7 5 4 3 1 5 4 3 1 7 6 4	['1 #4 5', '1 #4 5 #4 5 #4 5', '3 #7', '6 3 #3 4 #4 5 5 6 #6 7 #7', '1 3', '1 3', '1 #3', '6 4 #4 5', '3 #7 1 1 1 1 1 1', '#7 5 4 4 4 4 4', '1 5 4', '3 1 7']	['i viio/V V', 'i viio/V V V6/V V V6/V V', 'i6 #viio', 'VI i6 V6/iv iv viio/V V V7 iv6 V6/VII VII #viio', 'i i6', 'i i6', 'i #viio/iv', 'iv6 iio6 viio/V V(4)', 'i6 #viio i VI6 i V/iv iv64 viio64/V', 'V6 V V2 iv V/VII VII64 #viio64', 'i V #viio64', 'i6 i #viio64/iv']	['#4 5', '#4 5', '#7 1 1 1 1 1 1', '#7 5 4 4 4 4 4', '1 5 4', '3 1 7']	['viio/V V', 'V6/V V', '#viio i VI6 i V/iv iv64 viio64/V', 'V6 V V2 iv V/VII VII64 #viio64', 'i V #viio64', 'i6 i #viio64/iv']	['1 #4 5', '1 #4', '5 #4', '5 #4 5', '3 #7', '6 3 #3 4 #4 5 5 6 #6 7 #7', '1 3', '1 3', '1 #3', '6 4 #4 5', '3 #7 1 1 1 1 1']	['i viio/V V', 'i viio/V', 'V V6/V', 'V V6/V V', 'i6 #viio', 'VI i6 V6/iv iv viio/V V V7 iv6 V6/VII VII #viio', 'i i6', 'i i6', 'i #viio/iv', 'iv6 iio6 viio/V V(4)', 'i6 #viio i VI6 i V/iv iv64']	('25op26no1c', 227)	('26op26no2a', 51)
3875	a	III	27	25	8	32.0	1	7	#4 5 7 1 6 3 4 2 5 3 6 #4 5 1 6 1 5 1 2 4 3 #1 2 7 1	['#4', '5 7', '6 3', '6 #4 5', '5 1 2', '2 4', '3 #1', '2 7']	['V65/V', 'V V65', 'IV6 V/vi', 'IV6 V65/V V', 'V I V64', 'V43 V2', 'I6 V65/ii', 'ii V65']	['2 4']	['V43 V2']	['#4', '5 7', '6 3', '6 #4 5', '5 1 2', '3 #1', '2 7']	['V65/V', 'V V65', 'IV6 V/vi', 'IV6 V65/V V', 'V I V64', 'I6 V65/ii', 'ii V65']	('26op26no2a', 52)	('26op26no2a', 78)
3876	a	VII	6	5	1	20.0	1	0	2 1 3 5 1	['2']	['V43']	['2']	['V43']	[]	[]	('26op26no2a', 79)	('26op26no2a', 84)
3877	a	bV	5	4	2	50.0	1	1	1 2 4 3	['1 2', '2 4']	['I V64', 'V43 V2']	['2 4']	['V43 V2']	['1 2']	['I V64']	('26op26no2a', 85)	('26op26no2a', 89)
3878	a	iii	21	20	7	35.0	4	3	5 6 5 3 5 3 #7 1 7 4 6 5 3 5 3 #7 1 7 4 6	['5 6 6', '3 #7 1', '4 6', '3 #7 1']	['V7 VI Ger6', 'i6 #viio i', 'IV It6', 'i6 #viio i']	['5 6 6', '#7 1', '4 6', '#7 1']	['V7 VI Ger6', '#viio i', 'IV It6', '#viio i']	['5 6', '3 #7', '3 #7']	['V7 VI', 'i6 #viio', 'i6 #viio']	('26op26no2a', 90)	('26op26no2a', 110)
3879	a	III	69	65	40	61.5	17	23	5 1 #1 5 1 5 1 5 1 #1 5 1 5 1 5 1 2 7 1 2 7 1 3 4 5 6 7 1 6 3 4 #4 5 2 5 6 5 4 3 2 1 7 6 5 4 3 2 1 4 5 1 3 7 1 b7 6 b6 5 #4 5 b6 6 b7 7 1	['5 1', '5 1', '5 1', '2 7 1', '2 7', '1 3 4 5 6 7', '6 3 4 #4 5', '2 5 6 5 4 3 2 1 7 6 5 4 3 2', '1 4', '3 7 1 b7 6 b6 5 #4 5 5 b6 6 b7 7 1']	['V7 I', 'V7 I', 'V7 I', 'V43 V65 I', 'V43 V65', 'I V/vi IV V vi viio', 'IV6 I6 IV viio7/V V(64)', 'ii V7 vi V IV iii ii I viio vi V IV iii ii', 'I ii6', 'I6 viio I V2/IV IV6 iv6 V(4) viio/V V V7 iv6 IV6 bVII viio I']	['5 6 5 4 3 2 1 7 6 5 4 3 2', '7 1 b7 6 b6 5']	['V7 vi V IV iii ii I viio vi V IV iii ii', 'viio I V2/IV IV6 iv6 V(4)']	['5 1', '5 1', '5 1', '2 7 1', '2 7', '1 3 4 5 6 7', '6 3 4 #4 5', '2 5', '1 4', '3 7', '5 #4 5 5 b6 6 b7 7 1']	['V7 I', 'V7 I', 'V7 I', 'V43 V65 I', 'V43 V65', 'I V/vi IV V vi viio', 'IV6 I6 IV viio7/V V(64)', 'ii V7', 'I ii6', 'I6 viio', 'V(4) viio/V V V7 iv6 IV6 bVII viio I']	('26op26no2a', 111)	('26op26no2a', 179)
3880	a	VI	3	3	1	33.3	0	1	7 1 4	['7']	['viio']	[]	[]	['7']	['viio']	('26op26no2a', 180)	('26op26no2a', 182)
3881	a	V	3	3	1	33.3	0	1	7 1 4	['7']	['viio']	[]	[]	['7']	['viio']	('26op26no2a', 183)	('26op26no2a', 185)
3882	a	iv	29	20	11	55.0	7	4	#7 1 7 #6 6 5 3 #7 1 #7 5 4 3 1 3 4 1 3 4 1	['#7 1 7 #6 6', '3 #7 1 1 1 1 1 1', '#7 5 4 4 4 4 4', '1 3', '1 3']	['#viio i #viio64/iv IV6 It6', 'i6 #viio i VI6 i V/iv iv64 viio64/V', 'V6 V V2 iv V/VII VII64 #viio64', 'i i6', 'i i6']	['#7 1 7 #6 6', '#7 1 1 1 1 1 1', '#7 5 4 4 4 4 4']	['#viio i #viio64/iv IV6 It6', '#viio i VI6 i V/iv iv64 viio64/V', 'V6 V V2 iv V/VII VII64 #viio64']	['#7', '3 #7 1 1 1 1 1', '1 3', '1 3']	['#viio', 'i6 #viio i VI6 i V/iv iv64', 'i i6', 'i i6']	('26op26no2a', 186)	('26op26no2a', 214)
3883	a	bII	4	3	0	0.0	0	0	1 5 1	[]	[]	[]	[]	[]	[]	('26op26no2a', 215)	('26op26no2a', 218)
3884	a	vii	4	3	0	0.0	0	0	1 5 1	[]	[]	[]	[]	[]	[]	('26op26no2a', 219)	('26op26no2a', 222)
3885	a	VI	25	20	9	45.0	1	8	5 7 1 2 3 4 2 5 3 6 #4 5 1 2 5 1 2 4 3 4	['5 7 1 2 3', '6 #4 5', '5 1', '5 1 2', '2 4 3 3']	['V7 V65 I viio6 V/vi', 'IV6 V65/V V', 'V7 I', 'V I V64', 'V43 V2 I6 #viio65/ii']	['2 4 3']	['V43 V2 I6']	['5 7 1 2 3', '6 #4 5', '5 1', '5 1 2', '4 3 3']	['V7 V65 I viio6 V/vi', 'IV6 V65/V V', 'V7 I', 'V I V64', 'V2 I6 #viio65/ii']	('26op26no2a', 223)	('26op26no2a', 247)
3886	a	iv	40	36	11	30.6	2	9	#6 #7 1 #7 1 #7 2 5 1 5 1 5 1 5 1 5 1 5 1 5 1 2 #7 1 2 #7 1 6 4 #4 5 1 4 1 4 1	['#6 #7 1 #7 1', '5 1', '2 #7 1', '2 #7', '6 4 #4 5']	['viio65/V V6 i V6 i', 'V7 i', 'V43 V65 i', 'V43 V65', 'iv6 iio6 viio7/V V(64)']	['#7 1', '#7 1']	['V6 i', 'V6 i']	['#6 #7', '1 #7', '5 1', '2 #7 1', '2 #7', '6 4 #4 5']	['viio65/V V6', 'i V6', 'V7 i', 'V43 V65 i', 'V43 V65', 'iv6 iio6 viio7/V V(64)']	('26op26no2a', 248)	('26op26no2a', 287)
3887	a	VI	2	2	0	0.0	0	0	5 1	[]	[]	[]	[]	[]	[]	('26op26no2a', 288)	('26op26no2a', 289)
3888	a	i	30	26	11	42.3	6	5	5 1 5 1 5 1 5 3 #7 1 6 3 #3 4 #4 5 4 3 1 5 4 3 1 7 6 4	['3 #7', '6 3 #3 4 #4 5 4 4 4 4 4', '1 5 4', '3 1 7']	['i6 #viio', 'VI i6 V6/iv iv viio/V V V2 iv V/VII VII64 #viio64', 'i V #viio64', 'i6 i #viio64/iv']	['#4 5 4 4 4 4 4', '1 5 4', '3 1 7']	['viio/V V V2 iv V/VII VII64 #viio64', 'i V #viio64', 'i6 i #viio64/iv']	['3 #7', '6 3 #3 4 #4']	['i6 #viio', 'VI i6 V6/iv iv viio/V']	('26op26no2a', 290)	('26op26no2a', 319)
3889	a	III	11	10	2	20.0	0	2	#4 5 7 1 3 1 4 7 2 7	['#4', '5 7']	['V65/V', 'V V65']	[]	[]	['#4', '5 7']	['V65/V', 'V V65']	('26op26no2a', 320)	('26op26no2a', 330)
3890	a	i	21	18	8	44.4	5	3	5 #7 1 3 4 3 2 1 #7 1 6 5 1 5 1 5 1 5	['5 #7', '1 3 4 3 2 1 #7', '1 6 5']	['V V6', 'i i6 iv III iio i #viio7', 'i iv6 V']	['3 4 3 2 1', '1 6 5']	['i6 iv III iio i', 'i iv6 V']	['5 #7', '1 3', '1 #7']	['V V6', 'i i6', 'i #viio7']	('26op26no2a', 331)	('26op26no2a', 351)
3891	a	I	9	8	4	50.0	1	3	1 2 4 3 #1 2 7 1	['1 2', '2 4', '3 #1', '2 7']	['I V64', 'V43 V2', 'I6 V65/ii', 'ii V65']	['2 4']	['V43 V2']	['1 2', '3 #1', '2 7']	['I V64', 'I6 V65/ii', 'ii V65']	('26op26no2a', 352)	('26op26no2a', 360)
3892	a	V	6	5	1	20.0	1	0	2 1 3 5 1	['2']	['V43']	['2']	['V43']	[]	[]	('26op26no2a', 361)	('26op26no2a', 366)
3893	a	III	5	4	2	50.0	1	1	1 2 4 3	['1 2', '2 4']	['I V64', 'V43 V2']	['2 4']	['V43 V2']	['1 2']	['I V64']	('26op26no2a', 367)	('26op26no2a', 371)
3894	a	i	111	105	49	46.7	27	22	5 6 5 3 5 3 #7 1 7 6 4 6 1 6 #3 4 3 2 1 #7 5 #7 1 7 6 4 3 2 1 #7 2 1 7 6 5 4 #4 5 4 2 5 1 5 1 5 1 5 1 5 1 5 1 5 1 2 #7 1 2 #7 1 #3 4 3 2 4 3 #7 1 4 #4 5 1 4 7 3 5 1 4 5 1 3 #3 4 3 2 1 #7 1 3 4 5 1 5 1 5 1 5 1 4 2 1 4 5 #7 1	['5 6 6', '3 #7 1 7', '6 #3 4 3 2 1', '5 #7 1 7', '6 4 3 2 1', '#7 2 1 7 6 5 4 #4 5 5', '5 1', '2 #7 1', '2 #7', '1 #3 4 3', '2 4', '3 #7', '1 4 #4 5', '1 4 5', '1 3 #3 4 3 2 1 #7', '1 3 4 5', '4 2', '1 4 4', '5 #7']	['V7 VI Ger6', 'i6 #viio i #viio64/iv', 'iv6 #viio/iv iv viio64/VII #viio6 i', 'V #viio i #viio64/iv', 'iv6 iv III iio VI6', 'V6 iio i VII iv6 III6 iio6 viio/V V V7', 'V7 i', 'V43 V65 i', 'V43 V65', 'i V65/iv iv viio64/VII', 'VII6 #viio64', 'i6 #viio', 'i iv viio7/V V(64)', 'i bII6 V', 'i i6 V65/iv iv III iio i #viio7', 'i i6 bII6 V(64)', 'iio6 V43', 'i iio6 iv', 'V V65']	['5 6 6', '#7 1 7', '#3 4 3 2 1', '#7 1 7', '6 4 3 2 1', '#7 2 1 7 6 5', '#4 5 5', '#3 4 3', '2 4', '#3 4 3 2 1', '4 2']	['V7 VI Ger6', '#viio i #viio64/iv', '#viio/iv iv viio64/VII #viio6 i', '#viio i #viio64/iv', 'iv6 iv III iio VI6', 'V6 iio i VII iv6 III6', 'viio/V V V7', 'V65/iv iv viio64/VII', 'VII6 #viio64', 'V65/iv iv III iio i', 'iio6 V43']	['5 6', '3 #7', '6 #3', '5 #7', '5 4 #4 5', '5 1', '2 #7 1', '2 #7', '1 #3', '3 #7', '1 4 #4 5', '1 4 5', '1 3 #3', '1 #7', '1 3 4 5', '1 4 4', '5 #7']	['V7 VI', 'i6 #viio', 'iv6 #viio/iv', 'V #viio', 'III6 iio6 viio/V V', 'V7 i', 'V43 V65 i', 'V43 V65', 'i V65/iv', 'i6 #viio', 'i iv viio7/V V(64)', 'i bII6 V', 'i i6 V65/iv', 'i #viio7', 'i i6 bII6 V(64)', 'i iio6 iv', 'V V65']	('26op26no2a', 372)	('26op26no2b', 9)
3895	a	v	7	7	4	57.1	0	4	4 5 6 3 4 5 1	['4 5', '6 3 4']	['iio6 V7', 'VI i6 iio6']	[]	[]	['4 5', '6 3 4']	['iio6 V7', 'VI i6 iio6']	('26op26no2b', 10)	('26op26no2b', 16)
3896	a	i	37	32	14	43.8	3	11	5 4 3 2 5 1 b2 2 3 #3 4 5 1 4 5 1 6 4 5 1 5 1 6 3 4 5 1 3 6 4 5 1	['5 4 3', '5 1 1 b2 2 3 #3 4 4', '1 4 4', '6 4', '6 3 4', '6 4 5']	['V iv viio64/VII', 'V7 i i bII V65/III III V65/iv iv iv', 'V7/iv iv iio6', 'VI iio6', 'VI i6 ii%65', 'VI ii%65 V']	['5 4 3']	['V iv viio64/VII']	['5 1 1 b2 2 3 #3 4 4', '1 4 4', '6 4', '6 3 4', '6 4 5']	['V7 i i bII V65/III III V65/iv iv iv', 'V7/iv iv iio6', 'VI iio6', 'VI i6 ii%65', 'VI ii%65 V']	('26op26no2b', 17)	('26op26no2b', 53)
3897	a	v	6	6	3	50.0	0	3	4 5 6 4 5 1	['4 5', '6 4']	['iio6 V7', 'VI ii%65']	[]	[]	['4 5', '6 4']	['iio6 V7', 'VI ii%65']	('26op26no2b', 54)	('26op26no2b', 59)
3898	a	i	40	37	19	51.4	3	16	5 6 1 2 3 #7 1 b2 2 3 #3 4 5 6 4 5 1 4 5 1 3 6 4 5 1 5 1 6 4 5 4 3 #7 1 5 2 1	['5', '6 1 2 2', '3 #7 1 1 b2 2 3 #3 4 5', '6 4', '1 4 4', '6 4', '6 4 5 4', '3 #7', '5 2']	['V', 'VI V43/VII VII6 V43', 'i6 #viio i i bII V65/III III V65/iv iv #viio6/iv', 'iv6 iv', 'V7/iv iv iio6', 'VI iv', 'VI iio6 V V2', 'i6 V65', 'V V43']	['4 5 4', '5 2']	['iio6 V V2', 'V V43']	['5', '6 1 2 2', '3 #7 1 1 b2 2 3 #3 4 5', '6 4', '1 4 4', '6 4', '6 4', '3 #7']	['V', 'VI V43/VII VII6 V43', 'i6 #viio i i bII V65/III III V65/iv iv #viio6/iv', 'iv6 iv', 'V7/iv iv iio6', 'VI iv', 'VI iio6', 'i6 V65']	('26op26no2b', 60)	('26op26no2b', 99)
3899	a	v	8	7	3	42.9	0	3	2 #7 1 3 4 5 1	['2 #7', '1 3 4 4']	['iio V65', 'i i6 iv iio6']	[]	[]	['2 #7', '1 3 4 4']	['iio V65', 'i i6 iv iio6']	('26op26no2b', 100)	('26op26no2b', 107)
3900	a	i	29	26	15	57.7	2	13	5 6 1 2 3 #7 1 b2 2 3 #3 4 5 6 1 5 1 7 6 4 5 1 6 4 5 1	['5', '6 1 2 2', '3 #7 1 b2 2 3 #3 4 5', '5 1 7', '6 4 5', '6 4']	['V', 'VI V64/VII VII6 V64', 'i6 #viio i bII V6/III III V6/iv iv #viio6/iv', 'V7 V/iv V2/iv', 'iv6 ii%65 V', 'VI iio6']	['5 1 7']	['V7 V/iv V2/iv']	['5', '6 1 2 2', '3 #7 1 b2 2 3 #3 4 5', '6 4 5', '6 4']	['V', 'VI V64/VII VII6 V64', 'i6 #viio i bII V6/III III V6/iv iv #viio6/iv', 'iv6 ii%65 V', 'VI iio6']	('26op26no2b', 108)	('26op26no2b', 136)
3901	a	I	10	9	3	33.3	2	1	5 1 4 2 1 7 1 5 1	['4 2 1 7']	['ii6 V43 I V65']	['4 2 1']	['ii6 V43 I']	['1 7']	['I V65']	('26op26no2b', 137)	('26op26no2b', 146)
3902	a	V	8	7	5	71.4	2	3	4 5 6 5 4 5 1	['4 5 6 5 4']	['ii6 V7 vi I64 ii65']	['5 6 5']	['V7 vi I64']	['4 5', '5 4']	['ii6 V7', 'I64 ii65']	('26op26no2b', 147)	('26op26no2b', 154)
3903	a	I	20	18	5	27.8	2	3	5 #4 5 1 7 1 4 1 5 1 4 5 1 6 4 2 5 1	['5 #4', '5 1 1 7', '1 4']	['V V6/V', 'V7 I I V6', 'V7/IV IV']	['5', '5 1 1']	['V', 'V7 I I']	['5 #4', '1 7', '1 4']	['V V6/V', 'I V6', 'V7/IV IV']	('26op26no2b', 155)	('26op26no2b', 174)
3904	a	i	11	11	4	36.4	0	4	5 1 6 4 #7 3 4 #4 5 #7 1	['#7 3 4 #4', '5 #7']	['V65 i6 iio6 V65/V', 'V #viio']	[]	[]	['#7 3 4 #4', '5 #7']	['V65 i6 iio6 V65/V', 'V #viio']	('26op26no2b', 175)	('26op26no2b', 185)
3905	a	v	6	6	2	33.3	0	2	2 #7 1 4 5 1	['2 #7', '1 4']	['iio V65', 'i iio6']	[]	[]	['2 #7', '1 4']	['iio V65', 'i iio6']	('26op26no2b', 186)	('26op26no2b', 191)
3906	a	i	40	40	18	45.0	12	6	#7 1 3 2 4 3 1 3 4 6 5 7 6 4 6 5 7 6 4 5 1 6 4 5 1 5 1 6 4 5 1 3 2 1 #7 #6 5 1 #7 1	['#7', '1 3', '2 4', '1 3', '4 6', '5 7', '4 6', '5 7', '6 4', '6 4', '6 4', '1 3 2 1 #7 #6', '5 1 #7']	['V6', 'VI6 viio64/VII', 'VII6 #viio64', 'i i6', 'bII6 viio64/III', 'III6 #viio64/iv', 'iv ii%43', 'V7 V2/iv', 'iv6 iio6', 'VI bII6', 'VI iio6', 'i i6 #viio6 i V6 viio6/V', 'V7 i V6']	['1 3', '2 4', '4 6', '5 7', '4 6', '5 7', '1 3 2 1 #7 #6', '5 1']	['VI6 viio64/VII', 'VII6 #viio64', 'bII6 viio64/III', 'III6 #viio64/iv', 'iv ii%43', 'V7 V2/iv', 'i i6 #viio6 i V6 viio6/V', 'V7 i']	['#7', '1 3', '6 4', '6 4', '6 4', '1 #7']	['V6', 'i i6', 'iv6 iio6', 'VI bII6', 'VI iio6', 'i V6']	('26op26no2b', 192)	('26op26no2b', 231)
3907	a	v	9	8	2	25.0	0	2	2 #7 5 1 3 4 5 1	['1 3 4 5']	['i i6 bII6 V(64)']	[]	[]	['1 3 4 5']	['i i6 bII6 V(64)']	('26op26no2b', 232)	('26op26no2b', 240)
3908	a	i	27	27	9	33.3	5	4	#7 1 3 2 4 3 #7 1 3 4 6 5 7 6 #7 4 6 5 1 4 2 5 1 6 4 5 1	['#7', '1 3', '2 4', '3 #7', '1 3', '4 6', '5 7', '4 6', '6 4']	['V6', 'VI6 V2/VII', 'VII6 V2', 'i6 V6', 'i i6', 'bII6 V2/III', 'III6 V2/iv', 'iv iv6', 'VI iio6']	['1 3', '2 4', '4 6', '5 7', '4 6']	['VI6 V2/VII', 'VII6 V2', 'bII6 V2/III', 'III6 V2/iv', 'iv iv6']	['#7', '3 #7', '1 3', '6 4']	['V6', 'i6 V6', 'i i6', 'VI iio6']	('26op26no2b', 241)	('26op26no2b', 267)
3909	a	I	10	10	4	40.0	0	4	5 1 6 4 5 3 4 5 7 1	['6 4', '5 3 4', '5 7']	['vi ii6', 'V I6 ii6', 'V V6']	[]	[]	['6 4', '5 3 4', '5 7']	['vi ii6', 'V I6 ii6', 'V V6']	('26op26no2b', 268)	('26op26no2b', 277)
3910	a	V	7	7	3	42.9	0	3	2 7 1 3 4 5 1	['2 7', '1 3 4']	['ii viio', 'I I6 IV']	[]	[]	['2 7', '1 3 4']	['ii viio', 'I I6 IV']	('26op26no2b', 278)	('26op26no2b', 284)
3911	a	I	23	21	9	42.9	1	8	7 4 2 3 7 1 4 5 6 3 4 5 b7 6 2 5 1 3 4 5 1	['4 2', '3 7 1', '1 4 5', '6 3 4 4', '5 b7', '1 3 4']	['ii65 V43', 'I6 V65 I', 'I ii65 V43/IV', 'IV6 V65/IV IV IV', 'V7 V2/IV', 'I I6 ii65']	['5 b7']	['V7 V2/IV']	['4 2', '3 7 1', '1 4 5', '6 3 4 4', '1 3 4']	['ii65 V43', 'I6 V65 I', 'I ii65 V43/IV', 'IV6 V65/IV IV IV', 'I I6 ii65']	('26op26no2b', 285)	('26op26no2b', 307)
3912	a	i	11	10	3	30.0	0	3	5 1 6 4 5 1 4 #4 5 1	['6 4', '1 4 #4 5']	['VI iv', 'i iio6 viio7/V V']	[]	[]	['6 4', '1 4 #4 5']	['VI iv', 'i iio6 viio7/V V']	('26op26no2b', 308)	('26op26no2b', 318)
3913	a	v	9	9	5	55.6	2	3	4 #4 5 4 3 1 4 5 1	['4 #4 5 4', '1 4']	['iio6 viio7/V V V2', 'i iio6']	['#4 5 4']	['viio7/V V V2']	['4 #4', '1 4']	['iio6 viio7/V', 'i iio6']	('26op26no2b', 319)	('26op26no2b', 327)
3914	a	i	39	37	11	29.7	3	8	#7 1 4 7 5 1 3 4 7 3 1 4 6 5 1 4 5 1 6 4 5 1 5 1 6 4 5 1 6 5 4 #4 5 #7 5 #7 1	['#7', '1 3', '4 6', '1 4 4', '6 4 5', '6 4', '1 6 5 4 #4', '5 #7']	['V6', 'i i6', 'iv iv6', 'V7/iv iv iio6', 'VI ii%65 V(64)', 'VI iio6', 'i iv6 III6 iio6 viio/V', 'V #viio']	['4 6', '1 6 5']	['iv iv6', 'i iv6 III6']	['#7', '1 3', '1 4 4', '6 4 5', '6 4', '5 4 #4', '5 #7']	['V6', 'i i6', 'V7/iv iv iio6', 'VI ii%65 V(64)', 'VI iio6', 'III6 iio6 viio/V', 'V #viio']	('26op26no2b', 328)	('26op26no2b', 366)
